student_id,question_id,question,student_answer,correct_answer,subject,topic,subtopic,concept,result,is_correct,error_type,misconception
S028,Q02,Solve for x: 3x - 6 = 9,x = 15,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S028,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S028,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S028,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S028,Q06,Factor: x² + 7x + 12,(x+4)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S028,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S028,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S028,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S028,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S028,Q11,Solve: x² = 16,x = 8,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S028,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S028,Q13,"If f(x) = 2x + 1, find f(3)",5,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S028,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S028,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S028,Q16,Find the y-intercept of f(x) = 3x - 6,2,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S028,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S028,Q18,Solve: -3x < 9,x > 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S028,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S028,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade left","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S029,Q01,Solve for x: 2x + 4 = 10,x = 2,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S029,Q02,Solve for x: 3x - 6 = 9,x = 1,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S029,Q03,Solve for x: x/2 + 3 = 7,x = 2,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S029,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S029,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S029,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S029,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S029,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S029,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S029,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S029,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S029,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S029,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S029,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S029,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S029,Q16,Find the y-intercept of f(x) = 3x - 6,3,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S029,Q17,Solve: 2x + 3 > 7,x > 3.5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S029,Q18,Solve: -3x < 9,x < 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S029,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S029,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S030,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S030,Q02,Solve for x: 3x - 6 = 9,x = 3,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S030,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S030,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S030,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S030,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S030,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S030,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S030,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S030,Q10,What is the discriminant of x² + 4x + 4 = 0?,-16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S030,Q11,Solve: x² = 16,x = 8,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S030,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = -2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S030,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S030,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S030,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S030,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S030,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S030,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S030,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S030,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S031,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S031,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S031,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S031,Q06,Factor: x² + 7x + 12,(x+4)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S031,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S031,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S031,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S031,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S031,Q11,Solve: x² = 16,x = 8,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S031,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = -2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S031,Q13,"If f(x) = 2x + 1, find f(3)",5,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S031,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S031,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",6,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S031,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S031,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S031,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S031,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S031,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S032,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S032,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S032,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S032,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S032,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S032,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S032,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S032,Q08,Factor: 2x² + 6x,2x(x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S032,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S032,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S032,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S032,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S032,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S032,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S032,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S032,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S032,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S032,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S032,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S032,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S033,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S033,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S033,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S033,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S033,Q05,Factor: x² + 5x + 6,(x+2)(x+2),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S033,Q06,Factor: x² + 7x + 12,(x+4)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S033,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S033,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S033,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S033,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S033,Q11,Solve: x² = 16,x = 256,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S033,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S033,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S033,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S033,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S033,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S033,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S033,Q18,Solve: -3x < 9,x < 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S033,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S033,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S034,Q01,Solve for x: 2x + 4 = 10,x = 7,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S034,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S034,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S034,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S034,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S034,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S034,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S034,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S034,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S034,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
